"","x","y"
"7335",70,699
"7336",70,684
"7337",70,675
"7338",70,672
"7339",70,626
"7340",70,617
"7341",70,593
"7342",70,592
"7343",70,591
"7344",70,568
"7345",70,554
"7346",70,553
"7347",70,547
"7348",70,546
"7349",70,540
"7350",70,538
"7351",70,522
"7354",69,768
"7355",69,755
"7356",69,750
"7357",69,747
"7358",69,731
"7359",69,728
"7360",69,727
"7361",69,724
"7362",69,723
"7363",69,715
"7364",69,714
"7365",69,708
"7366",69,699
"7367",69,684
"7368",69,676
"7369",69,673
"7370",69,626
"7371",69,616
"7372",69,590
"7373",69,589
"7374",69,568
"7375",69,556
"7376",69,555
"7377",69,550
"7378",69,549
"7379",69,548
"7380",69,539
"7381",69,537
"7382",69,522
"7385",68,768
"7386",68,755
"7387",68,750
"7388",68,747
"7389",68,730
"7390",68,729
"7391",68,726
"7392",68,725
"7393",68,717
"7394",68,716
"7395",68,709
"7396",68,699
"7397",68,683
"7398",68,676
"7399",68,673
"7400",68,662
"7401",68,661
"7402",68,650
"7403",68,649
"7404",68,648
"7405",68,647
"7406",68,625
"7407",68,616
"7408",68,588
"7409",68,587
"7410",68,568
"7411",68,558
"7412",68,557
"7413",68,552
"7414",68,551
"7415",68,522
"7418",67,768
"7419",67,755
"7420",67,749
"7421",67,748
"7422",67,741
"7423",67,740
"7424",67,739
"7425",67,728
"7426",67,727
"7427",67,719
"7428",67,718
"7429",67,710
"7430",67,701
"7431",67,700
"7432",67,682
"7433",67,675
"7434",67,673
"7435",67,662
"7436",67,660
"7437",67,651
"7438",67,646
"7439",67,645
"7440",67,625
"7441",67,615
"7442",67,586
"7443",67,567
"7444",67,561
"7445",67,560
"7446",67,559
"7447",67,555
"7448",67,554
"7449",67,553
"7450",67,538
"7451",67,536
"7452",67,522
"7455",66,768
"7456",66,755
"7457",66,742
"7458",66,738
"7459",66,730
"7460",66,729
"7461",66,721
"7462",66,720
"7463",66,712
"7464",66,711
"7465",66,703
"7466",66,702
"7467",66,681
"7468",66,672
"7469",66,662
"7470",66,659
"7471",66,652
"7472",66,644
"7473",66,624
"7474",66,615
"7475",66,585
"7476",66,584
"7477",66,566
"7478",66,565
"7479",66,564
"7480",66,563
"7481",66,562
"7482",66,557
"7483",66,556
"7484",66,537
"7485",66,535
"7486",66,522
"7489",65,768
"7490",65,755
"7491",65,742
"7492",65,737
"7493",65,731
"7494",65,723
"7495",65,722
"7496",65,713
"7497",65,705
"7498",65,704
"7499",65,680
"7500",65,679
"7501",65,671
"7502",65,658
"7503",65,650
"7504",65,649
"7505",65,648
"7506",65,643
"7507",65,642
"7508",65,624
"7509",65,614
"7510",65,583
"7511",65,582
"7512",65,560
"7513",65,559
"7514",65,558
"7515",65,537
"7516",65,535
"7517",65,522
"7520",64,768
"7521",64,755
"7522",64,742
"7523",64,737
"7524",64,733
"7525",64,732
"7526",64,725
"7527",64,724
"7528",64,714
"7529",64,706
"7530",64,699
"7531",64,698
"7532",64,697
"7533",64,696
"7534",64,678
"7535",64,670
"7536",64,669
"7537",64,661
"7538",64,657
"7539",64,656
"7540",64,655
"7541",64,654
"7542",64,647
"7543",64,646
"7544",64,641
"7545",64,624
"7546",64,613
"7547",64,581
"7548",64,580
"7549",64,562
"7550",64,561
"7551",64,536
"7552",64,522
"7555",63,768
"7556",63,755
"7557",63,742
"7558",63,739
"7559",63,738
"7560",63,735
"7561",63,734
"7562",63,727
"7563",63,726
"7564",63,716
"7565",63,715
"7566",63,708
"7567",63,707
"7568",63,701
"7569",63,700
"7570",63,695
"7571",63,677
"7572",63,668
"7573",63,660
"7574",63,659
"7575",63,658
"7576",63,645
"7577",63,644
"7578",63,640
"7579",63,623
"7580",63,613
"7581",63,580
"7582",63,563
"7583",63,522
"7584",63,493
"7585",63,492
"7588",62,768
"7589",62,755
"7590",62,741
"7591",62,740
"7592",62,736
"7593",62,728
"7594",62,718
"7595",62,717
"7596",62,710
"7597",62,709
"7598",62,703
"7599",62,702
"7600",62,695
"7601",62,675
"7602",62,667
"7603",62,666
"7604",62,657
"7605",62,656
"7606",62,651
"7607",62,650
"7608",62,643
"7609",62,640
"7610",62,623
"7611",62,612
"7612",62,579
"7613",62,564
"7614",62,536
"7615",62,534
"7616",62,522
"7617",62,511
"7618",62,509
"7619",62,498
"7620",62,494
"7621",62,491
"7624",61,768
"7625",61,755
"7626",61,738
"7627",61,737
"7628",61,730
"7629",61,729
"7630",61,720
"7631",61,719
"7632",61,712
"7633",61,711
"7634",61,705
"7635",61,704
"7636",61,694
"7637",61,665
"7638",61,655
"7639",61,653
"7640",61,652
"7641",61,650
"7642",61,642
"7643",61,640
"7644",61,622
"7645",61,612
"7646",61,580
"7647",61,564
"7648",61,536
"7649",61,535
"7650",61,534
"7651",61,523
"7652",61,511
"7653",61,509
"7654",61,507
"7655",61,499
"7656",61,497
"7657",61,494
"7658",61,491
"7663",60,768
"7664",60,755
"7665",60,751
"7666",60,740
"7667",60,739
"7668",60,733
"7669",60,732
"7670",60,731
"7671",60,721
"7672",60,714
"7673",60,713
"7674",60,707
"7675",60,706
"7676",60,694
"7677",60,664
"7678",60,663
"7679",60,655
"7680",60,650
"7681",60,643
"7682",60,640
"7683",60,622
"7684",60,611
"7685",60,580
"7686",60,565
"7687",60,536
"7688",60,523
"7689",60,511
"7690",60,508
"7691",60,506
"7692",60,499
"7693",60,497
"7694",60,494
"7695",60,490
"7701",59,768
"7702",59,755
"7703",59,752
"7704",59,750
"7705",59,741
"7706",59,735
"7707",59,734
"7708",59,723
"7709",59,722
"7710",59,716
"7711",59,715
"7712",59,709
"7713",59,708
"7714",59,693
"7715",59,662
"7716",59,654
"7717",59,653
"7718",59,649
"7719",59,643
"7720",59,640
"7721",59,622
"7722",59,611
"7723",59,580
"7724",59,564
"7725",59,535
"7726",59,523
"7727",59,510
"7728",59,509
"7729",59,506
"7730",59,499
"7731",59,498
"7732",59,497
"7733",59,494
"7734",59,489
"7740",58,768
"7741",58,755
"7742",58,752
"7743",58,750
"7744",58,743
"7745",58,742
"7746",58,737
"7747",58,736
"7748",58,724
"7749",58,718
"7750",58,717
"7751",58,711
"7752",58,710
"7753",58,693
"7754",58,680
"7755",58,679
"7756",58,661
"7757",58,652
"7758",58,648
"7759",58,644
"7760",58,641
"7761",58,634
"7762",58,628
"7763",58,621
"7764",58,610
"7765",58,582
"7766",58,581
"7767",58,564
"7768",58,524
"7769",58,510
"7770",58,506
"7771",58,499
"7772",58,496
"7773",58,493
"7774",58,492
"7775",58,489
"7783",57,768
"7784",57,755
"7785",57,751
"7786",57,744
"7787",57,739
"7788",57,738
"7789",57,726
"7790",57,725
"7791",57,721
"7792",57,720
"7793",57,719
"7794",57,712
"7795",57,693
"7796",57,681
"7797",57,678
"7798",57,677
"7799",57,660
"7800",57,651
"7801",57,650
"7802",57,647
"7803",57,646
"7804",57,644
"7805",57,641
"7806",57,636
"7807",57,634
"7808",57,620
"7809",57,610
"7810",57,583
"7811",57,563
"7812",57,562
"7813",57,524
"7814",57,511
"7815",57,506
"7816",57,502
"7817",57,499
"7818",57,495
"7819",57,494
"7820",57,491
"7821",57,490
"7828",56,768
"7829",56,754
"7830",56,746
"7831",56,745
"7832",56,741
"7833",56,740
"7834",56,727
"7835",56,723
"7836",56,722
"7837",56,714
"7838",56,713
"7839",56,692
"7840",56,681
"7841",56,676
"7842",56,659
"7843",56,658
"7844",56,649
"7845",56,645
"7846",56,641
"7847",56,635
"7848",56,633
"7849",56,627
"7850",56,625
"7851",56,620
"7852",56,609
"7853",56,585
"7854",56,584
"7855",56,578
"7856",56,577
"7857",56,576
"7858",56,575
"7859",56,561
"7860",56,560
"7861",56,534
"7862",56,532
"7863",56,525
"7864",56,511
"7865",56,506
"7866",56,504
"7867",56,498
"7868",56,497
"7869",56,493
"7872",55,768
"7873",55,754
"7874",55,748
"7875",55,747
"7876",55,743
"7877",55,742
"7878",55,725
"7879",55,724
"7880",55,716
"7881",55,715
"7882",55,704
"7883",55,692
"7884",55,681
"7885",55,675
"7886",55,657
"7887",55,648
"7888",55,647
"7889",55,641
"7890",55,635
"7891",55,633
"7892",55,627
"7893",55,624
"7894",55,620
"7895",55,608
"7896",55,587
"7897",55,586
"7898",55,581
"7899",55,580
"7900",55,579
"7901",55,574
"7902",55,559
"7903",55,558
"7904",55,557
"7905",55,534
"7906",55,532
"7907",55,529
"7908",55,525
"7909",55,512
"7910",55,506
"7911",55,496
"7912",55,492
"7915",54,768
"7916",54,754
"7917",54,749
"7918",54,745
"7919",54,744
"7920",54,726
"7921",54,718
"7922",54,717
"7923",54,709
"7924",54,708
"7925",54,707
"7926",54,706
"7927",54,703
"7928",54,702
"7929",54,701
"7930",54,700
"7931",54,691
"7932",54,680
"7933",54,674
"7934",54,673
"7935",54,656
"7936",54,646
"7937",54,641
"7938",54,635
"7939",54,633
"7940",54,626
"7941",54,624
"7942",54,619
"7943",54,607
"7944",54,590
"7945",54,589
"7946",54,588
"7947",54,584
"7948",54,583
"7949",54,582
"7950",54,574
"7951",54,556
"7952",54,555
"7953",54,534
"7954",54,529
"7955",54,526
"7956",54,512
"7957",54,505
"7958",54,504
"7959",54,498
"7960",54,495
"7961",54,494
"7962",54,492
"7965",53,768
"7966",53,754
"7967",53,750
"7968",53,747
"7969",53,746
"7970",53,720
"7971",53,719
"7972",53,711
"7973",53,710
"7974",53,699
"7975",53,698
"7976",53,691
"7977",53,680
"7978",53,672
"7979",53,655
"7980",53,645
"7981",53,644
"7982",53,640
"7983",53,635
"7984",53,632
"7985",53,626
"7986",53,623
"7987",53,619
"7988",53,606
"7989",53,605
"7990",53,593
"7991",53,592
"7992",53,591
"7993",53,587
"7994",53,586
"7995",53,585
"7996",53,575
"7997",53,554
"7998",53,553
"7999",53,530
"8000",53,526
"8001",53,512
"8002",53,503
"8003",53,499
"8004",53,497
"8005",53,493
"8008",52,768
"8009",52,753
"8010",52,752
"8011",52,751
"8012",52,748
"8013",52,722
"8014",52,721
"8015",52,712
"8016",52,708
"8017",52,707
"8018",52,706
"8019",52,705
"8020",52,704
"8021",52,703
"8022",52,702
"8023",52,701
"8024",52,700
"8025",52,697
"8026",52,690
"8027",52,680
"8028",52,671
"8029",52,654
"8030",52,653
"8031",52,643
"8032",52,639
"8033",52,635
"8034",52,632
"8035",52,625
"8036",52,623
"8037",52,618
"8038",52,604
"8039",52,603
"8040",52,595
"8041",52,594
"8042",52,590
"8043",52,589
"8044",52,588
"8045",52,575
"8046",52,571
"8047",52,552
"8048",52,551
"8049",52,532
"8050",52,530
"8051",52,527
"8052",52,513
"8053",52,502
"8054",52,501
"8055",52,498
"8056",52,495
"8059",51,768
"8060",51,749
"8061",51,723
"8062",51,715
"8063",51,714
"8064",51,713
"8065",51,709
"8066",51,699
"8067",51,696
"8068",51,690
"8069",51,679
"8070",51,670
"8071",51,669
"8072",51,652
"8073",51,642
"8074",51,641
"8075",51,638
"8076",51,637
"8077",51,635
"8078",51,632
"8079",51,625
"8080",51,622
"8081",51,618
"8082",51,602
"8083",51,598
"8084",51,597
"8085",51,596
"8086",51,592
"8087",51,591
"8088",51,575
"8089",51,572
"8090",51,570
"8091",51,550
"8092",51,549
"8093",51,532
"8094",51,530
"8095",51,528
"8096",51,525
"8097",51,513
"8098",51,501
"8099",51,497
"8100",51,496
"8103",50,767
"8104",50,751
"8105",50,750
"8106",50,725
"8107",50,724
"8108",50,717
"8109",50,716
"8110",50,711
"8111",50,710
"8112",50,698
"8113",50,695
"8114",50,689
"8115",50,679
"8116",50,668
"8117",50,651
"8118",50,650
"8119",50,640
"8120",50,636
"8121",50,631
"8122",50,624
"8123",50,622
"8124",50,617
"8125",50,601
"8126",50,600
"8127",50,599
"8128",50,595
"8129",50,594
"8130",50,593
"8131",50,576
"8132",50,572
"8133",50,570
"8134",50,548
"8135",50,547
"8136",50,532
"8137",50,530
"8138",50,528
"8139",50,525
"8140",50,513
"8141",50,503
"8142",50,500
"8145",49,767
"8146",49,752
"8147",49,726
"8148",49,720
"8149",49,719
"8150",49,718
"8151",49,713
"8152",49,712
"8153",49,697
"8154",49,695
"8155",49,689
"8156",49,678
"8157",49,667
"8158",49,666
"8159",49,649
"8160",49,639
"8161",49,631
"8162",49,624
"8163",49,622
"8164",49,617
"8165",49,597
"8166",49,596
"8167",49,576
"8168",49,572
"8169",49,570
"8170",49,566
"8171",49,565
"8172",49,564
"8173",49,546
"8174",49,545
"8175",49,532
"8176",49,531
"8177",49,529
"8178",49,528
"8179",49,527
"8180",49,525
"8181",49,513
"8182",49,502
"8183",49,501
"8185",48,769
"8186",48,767
"8187",48,753
"8188",48,726
"8189",48,723
"8190",48,722
"8191",48,721
"8192",48,715
"8193",48,714
"8194",48,697
"8195",48,695
"8196",48,688
"8197",48,678
"8198",48,666
"8199",48,665
"8200",48,648
"8201",48,638
"8202",48,637
"8203",48,630
"8204",48,624
"8205",48,621
"8206",48,616
"8207",48,600
"8208",48,599
"8209",48,598
"8210",48,577
"8211",48,572
"8212",48,570
"8213",48,566
"8214",48,563
"8215",48,544
"8216",48,543
"8217",48,532
"8218",48,514
"8219",48,503
"8220",48,500
"8222",47,769
"8223",47,766
"8224",47,754
"8225",47,726
"8226",47,725
"8227",47,724
"8228",47,716
"8229",47,706
"8230",47,705
"8231",47,704
"8232",47,703
"8233",47,697
"8234",47,694
"8235",47,688
"8236",47,677
"8237",47,664
"8238",47,647
"8239",47,646
"8240",47,636
"8241",47,635
"8242",47,630
"8243",47,623
"8244",47,621
"8245",47,616
"8246",47,602
"8247",47,601
"8248",47,577
"8249",47,573
"8250",47,570
"8251",47,565
"8252",47,562
"8253",47,542
"8254",47,541
"8255",47,533
"8256",47,530
"8257",47,529
"8258",47,514
"8259",47,502
"8261",46,769
"8262",46,766
"8263",46,754
"8264",46,718
"8265",46,717
"8266",46,708
"8267",46,707
"8268",46,701
"8269",46,696
"8270",46,694
"8271",46,688
"8272",46,677
"8273",46,663
"8274",46,645
"8275",46,644
"8276",46,634
"8277",46,633
"8278",46,629
"8279",46,623
"8280",46,621
"8281",46,616
"8282",46,603
"8283",46,577
"8284",46,573
"8285",46,571
"8286",46,568
"8287",46,567
"8288",46,565
"8289",46,561
"8290",46,540
"8291",46,539
"8292",46,533
"8293",46,531
"8294",46,529
"8295",46,514
"8296",46,501
"8298",45,768
"8299",45,765
"8300",45,755
"8301",45,720
"8302",45,719
"8303",45,709
"8304",45,704
"8305",45,701
"8306",45,696
"8307",45,693
"8308",45,687
"8309",45,677
"8310",45,662
"8311",45,643
"8312",45,632
"8313",45,628
"8314",45,622
"8315",45,620
"8316",45,615
"8317",45,603
"8318",45,578
"8319",45,573
"8320",45,571
"8321",45,569
"8322",45,565
"8323",45,560
"8324",45,538
"8325",45,537
"8326",45,533
"8327",45,532
"8328",45,531
"8329",45,529
"8330",45,514
"8331",45,501
"8333",44,768
"8334",44,764
"8335",44,763
"8336",44,756
"8337",44,722
"8338",44,721
"8339",44,711
"8340",44,710
"8341",44,705
"8342",44,703
"8343",44,701
"8344",44,696
"8345",44,693
"8346",44,687
"8347",44,676
"8348",44,661
"8349",44,642
"8350",44,641
"8351",44,631
"8352",44,628
"8353",44,622
"8354",44,619
"8355",44,615
"8356",44,603
"8357",44,578
"8358",44,573
"8359",44,571
"8360",44,569
"8361",44,566
"8362",44,564
"8363",44,559
"8364",44,558
"8365",44,536
"8366",44,535
"8367",44,534
"8368",44,530
"8369",44,515
"8370",44,503
"8371",44,502
"8372",43,769
"8373",43,767
"8374",43,766
"8375",43,762
"8376",43,757
"8377",43,723
"8378",43,714
"8379",43,713
"8380",43,712
"8381",43,706
"8382",43,702
"8383",43,700
"8384",43,695
"8385",43,692
"8386",43,686
"8387",43,676
"8388",43,661
"8389",43,640
"8390",43,630
"8391",43,629
"8392",43,622
"8393",43,619
"8394",43,614
"8395",43,603
"8396",43,578
"8397",43,573
"8398",43,571
"8399",43,569
"8400",43,566
"8401",43,564
"8402",43,557
"8403",43,515
"8404",43,503
"8405",42,769
"8406",42,766
"8407",42,761
"8408",42,758
"8409",42,725
"8410",42,724
"8411",42,716
"8412",42,715
"8413",42,705
"8414",42,702
"8415",42,700
"8416",42,695
"8417",42,692
"8418",42,686
"8419",42,676
"8420",42,665
"8421",42,664
"8422",42,663
"8423",42,662
"8424",42,661
"8425",42,639
"8426",42,621
"8427",42,619
"8428",42,614
"8429",42,603
"8430",42,578
"8431",42,573
"8432",42,571
"8433",42,569
"8434",42,566
"8435",42,563
"8436",42,556
"8437",42,555
"8438",42,515
"8439",42,504
"8440",41,768
"8441",41,767
"8442",41,765
"8443",41,760
"8444",41,759
"8445",41,758
"8446",41,726
"8447",41,717
"8448",41,713
"8449",41,712
"8450",41,704
"8451",41,700
"8452",41,695
"8453",41,691
"8454",41,685
"8455",41,675
"8456",41,667
"8457",41,666
"8458",41,638
"8459",41,637
"8460",41,621
"8461",41,618
"8462",41,613
"8463",41,602
"8464",41,579
"8465",41,574
"8466",41,571
"8467",41,569
"8468",41,565
"8469",41,563
"8470",41,554
"8471",41,515
"8472",41,505
"8473",40,758
"8474",40,727
"8475",40,719
"8476",40,718
"8477",40,715
"8478",40,714
"8479",40,711
"8480",40,703
"8481",40,702
"8482",40,699
"8483",40,694
"8484",40,690
"8485",40,685
"8486",40,675
"8487",40,668
"8488",40,665
"8489",40,664
"8490",40,663
"8491",40,636
"8492",40,635
"8493",40,621
"8494",40,618
"8495",40,613
"8496",40,601
"8497",40,579
"8498",40,574
"8499",40,565
"8500",40,562
"8501",40,553
"8502",40,552
"8503",40,515
"8504",40,506
"8505",39,763
"8506",39,762
"8507",39,761
"8508",39,760
"8509",39,759
"8510",39,729
"8511",39,728
"8512",39,721
"8513",39,720
"8514",39,716
"8515",39,711
"8516",39,699
"8517",39,694
"8518",39,690
"8519",39,684
"8520",39,674
"8521",39,668
"8522",39,666
"8523",39,662
"8524",39,661
"8525",39,634
"8526",39,633
"8527",39,620
"8528",39,617
"8529",39,612
"8530",39,601
"8531",39,579
"8532",39,574
"8533",39,564
"8534",39,562
"8535",39,551
"8536",39,515
"8537",39,507
"8538",38,764
"8539",38,758
"8540",38,730
"8541",38,723
"8542",38,722
"8543",38,717
"8544",38,711
"8545",38,707
"8546",38,706
"8547",38,705
"8548",38,699
"8549",38,694
"8550",38,689
"8551",38,684
"8552",38,674
"8553",38,668
"8554",38,666
"8555",38,660
"8556",38,632
"8557",38,620
"8558",38,617
"8559",38,612
"8560",38,600
"8561",38,580
"8562",38,575
"8563",38,571
"8564",38,564
"8565",38,562
"8566",38,550
"8567",38,549
"8568",38,515
"8569",38,509
"8570",38,508
"8571",37,763
"8572",37,758
"8573",37,732
"8574",37,731
"8575",37,725
"8576",37,724
"8577",37,716
"8578",37,712
"8579",37,707
"8580",37,704
"8581",37,698
"8582",37,693
"8583",37,689
"8584",37,684
"8585",37,673
"8586",37,668
"8587",37,666
"8588",37,659
"8589",37,631
"8590",37,619
"8591",37,617
"8592",37,611
"8593",37,599
"8594",37,580
"8595",37,575
"8596",37,563
"8597",37,561
"8598",37,548
"8599",37,516
"8600",37,510
"8601",36,763
"8602",36,758
"8603",36,733
"8604",36,727
"8605",36,726
"8606",36,724
"8607",36,715
"8608",36,714
"8609",36,713
"8610",36,712
"8611",36,708
"8612",36,703
"8613",36,698
"8614",36,693
"8615",36,689
"8616",36,683
"8617",36,673
"8618",36,668
"8619",36,666
"8620",36,658
"8621",36,657
"8622",36,630
"8623",36,629
"8624",36,619
"8625",36,616
"8626",36,611
"8627",36,599
"8628",36,580
"8629",36,575
"8630",36,563
"8631",36,561
"8632",36,547
"8633",36,546
"8634",36,516
"8635",36,511
"8636",35,762
"8637",35,759
"8638",35,735
"8639",35,734
"8640",35,728
"8641",35,725
"8642",35,724
"8643",35,708
"8644",35,702
"8645",35,697
"8646",35,693
"8647",35,688
"8648",35,683
"8649",35,672
"8650",35,669
"8651",35,666
"8652",35,656
"8653",35,628
"8654",35,627
"8655",35,618
"8656",35,616
"8657",35,611
"8658",35,599
"8659",35,581
"8660",35,575
"8661",35,563
"8662",35,560
"8663",35,545
"8664",35,513
"8665",35,512
"8666",34,762
"8667",34,759
"8668",34,736
"8669",34,731
"8670",34,730
"8671",34,729
"8672",34,726
"8673",34,724
"8674",34,708
"8675",34,702
"8676",34,697
"8677",34,692
"8678",34,688
"8679",34,683
"8680",34,672
"8681",34,668
"8682",34,666
"8683",34,655
"8684",34,626
"8685",34,618
"8686",34,616
"8687",34,610
"8688",34,599
"8689",34,581
"8690",34,562
"8691",34,560
"8692",34,544
"8693",34,543
"8694",34,514
"8695",33,761
"8696",33,758
"8697",33,738
"8698",33,737
"8699",33,733
"8700",33,732
"8701",33,727
"8702",33,724
"8703",33,718
"8704",33,717
"8705",33,708
"8706",33,702
"8707",33,696
"8708",33,692
"8709",33,687
"8710",33,682
"8711",33,671
"8712",33,668
"8713",33,666
"8714",33,654
"8715",33,653
"8716",33,625
"8717",33,618
"8718",33,616
"8719",33,610
"8720",33,598
"8721",33,581
"8722",33,573
"8723",33,562
"8724",33,560
"8725",33,542
"8726",32,760
"8727",32,757
"8728",32,740
"8729",32,739
"8730",32,735
"8731",32,734
"8732",32,726
"8733",32,725
"8734",32,719
"8735",32,716
"8736",32,707
"8737",32,703
"8738",32,696
"8739",32,692
"8740",32,687
"8741",32,682
"8742",32,671
"8743",32,668
"8744",32,665
"8745",32,652
"8746",32,651
"8747",32,624
"8748",32,618
"8749",32,616
"8750",32,610
"8751",32,597
"8752",32,582
"8753",32,573
"8754",32,561
"8755",32,559
"8756",32,541
"8757",32,540
"8758",31,759
"8759",31,757
"8760",31,742
"8761",31,741
"8762",31,737
"8763",31,736
"8764",31,720
"8765",31,715
"8766",31,706
"8767",31,703
"8768",31,699
"8769",31,698
"8770",31,695
"8771",31,691
"8772",31,687
"8773",31,681
"8774",31,670
"8775",31,669
"8776",31,668
"8777",31,664
"8778",31,650
"8779",31,623
"8780",31,616
"8781",31,609
"8782",31,597
"8783",31,582
"8784",31,574
"8785",31,561
"8786",31,559
"8787",31,539
"8788",30,758
"8789",30,744
"8790",30,743
"8791",30,739
"8792",30,738
"8793",30,720
"8794",30,714
"8795",30,705
"8796",30,704
"8797",30,699
"8798",30,697
"8799",30,695
"8800",30,691
"8801",30,686
"8802",30,681
"8803",30,664
"8804",30,649
"8805",30,622
"8806",30,621
"8807",30,620
"8808",30,619
"8809",30,608
"8810",30,596
"8811",30,582
"8812",30,574
"8813",30,561
"8814",30,558
"8815",30,538
"8816",29,755
"8817",29,754
"8818",29,753
"8819",29,752
"8820",29,751
"8821",29,750
"8822",29,749
"8823",29,748
"8824",29,747
"8825",29,746
"8826",29,745
"8827",29,741
"8828",29,740
"8829",29,720
"8830",29,715
"8831",29,699
"8832",29,697
"8833",29,694
"8834",29,690
"8835",29,685
"8836",29,681
"8837",29,663
"8838",29,657
"8839",29,648
"8840",29,647
"8841",29,618
"8842",29,608
"8843",29,595
"8844",29,582
"8845",29,574
"8846",29,560
"8847",29,558
"8848",29,537
"8849",29,536
"8850",28,756
"8851",28,743
"8852",28,742
"8853",28,720
"8854",28,715
"8855",28,700
"8856",28,696
"8857",28,694
"8858",28,690
"8859",28,684
"8860",28,680
"8861",28,663
"8862",28,657
"8863",28,655
"8864",28,646
"8865",28,645
"8866",28,618
"8867",28,607
"8868",28,595
"8869",28,583
"8870",28,575
"8871",28,560
"8872",28,558
"8873",28,535
"8874",28,534
"8875",27,757
"8876",27,730
"8877",27,729
"8878",27,728
"8879",27,719
"8880",27,718
"8881",27,716
"8882",27,715
"8883",27,709
"8884",27,708
"8885",27,699
"8886",27,696
"8887",27,694
"8888",27,689
"8889",27,684
"8890",27,680
"8891",27,662
"8892",27,656
"8893",27,654
"8894",27,653
"8895",27,644
"8896",27,618
"8897",27,607
"8898",27,594
"8899",27,583
"8900",27,575
"8901",27,559
"8902",27,557
"8903",27,533
"8904",26,757
"8905",26,744
"8906",26,731
"8907",26,727
"8908",26,717
"8909",26,710
"8910",26,707
"8911",26,698
"8912",26,695
"8913",26,693
"8914",26,689
"8915",26,683
"8916",26,679
"8917",26,662
"8918",26,656
"8919",26,652
"8920",26,651
"8921",26,643
"8922",26,642
"8923",26,617
"8924",26,606
"8925",26,593
"8926",26,583
"8927",26,575
"8928",26,559
"8929",26,557
"8930",26,532
"8931",26,531
"8932",25,756
"8933",25,744
"8934",25,731
"8935",25,727
"8936",25,710
"8937",25,706
"8938",25,697
"8939",25,696
"8940",25,695
"8941",25,694
"8942",25,693
"8943",25,689
"8944",25,683
"8945",25,679
"8946",25,661
"8947",25,655
"8948",25,650
"8949",25,641
"8950",25,640
"8951",25,616
"8952",25,606
"8953",25,592
"8954",25,584
"8955",25,575
"8956",25,558
"8957",25,556
"8958",25,530
"8959",24,755
"8960",24,744
"8961",24,731
"8962",24,727
"8963",24,711
"8964",24,705
"8965",24,693
"8966",24,688
"8967",24,682
"8968",24,681
"8969",24,680
"8970",24,679
"8971",24,661
"8972",24,655
"8973",24,649
"8974",24,648
"8975",24,639
"8976",24,638
"8977",24,615
"8978",24,614
"8979",24,605
"8980",24,591
"8981",24,584
"8982",24,575
"8983",24,558
"8984",24,556
"8985",24,530
"8986",23,754
"8987",23,753
"8988",23,743
"8989",23,730
"8990",23,729
"8991",23,728
"8992",23,710
"8993",23,706
"8994",23,692
"8995",23,688
"8996",23,660
"8997",23,654
"8998",23,647
"8999",23,646
"9000",23,637
"9001",23,613
"9002",23,612
"9003",23,605
"9004",23,591
"9005",23,584
"9006",23,575
"9007",23,558
"9008",23,555
"9009",23,530
"9010",22,752
"9011",22,751
"9012",22,743
"9013",22,721
"9014",22,720
"9015",22,710
"9016",22,706
"9017",22,692
"9018",22,688
"9019",22,660
"9020",22,654
"9021",22,645
"9022",22,636
"9023",22,635
"9024",22,611
"9025",22,605
"9026",22,590
"9027",22,584
"9028",22,575
"9029",22,557
"9030",22,555
"9031",22,530
"9032",21,750
"9033",21,742
"9034",21,722
"9035",21,719
"9036",21,709
"9037",21,708
"9038",21,707
"9039",21,701
"9040",21,700
"9041",21,699
"9042",21,698
"9043",21,691
"9044",21,687
"9045",21,659
"9046",21,653
"9047",21,650
"9048",21,649
"9049",21,648
"9050",21,644
"9051",21,643
"9052",21,634
"9053",21,633
"9054",21,610
"9055",21,609
"9056",21,605
"9057",21,589
"9058",21,585
"9059",21,575
"9060",21,557
"9061",21,555
"9062",21,532
"9063",21,531
"9064",20,750
"9065",20,749
"9066",20,741
"9067",20,722
"9068",20,718
"9069",20,701
"9070",20,697
"9071",20,691
"9072",20,687
"9073",20,658
"9074",20,653
"9075",20,651
"9076",20,647
"9077",20,642
"9078",20,641
"9079",20,632
"9080",20,631
"9081",20,608
"9082",20,607
"9083",20,588
"9084",20,587
"9085",20,586
"9086",20,575
"9087",20,556
"9088",20,554
"9089",20,534
"9090",20,533
"9091",19,749
"9092",19,741
"9093",19,722
"9094",19,718
"9095",19,701
"9096",19,696
"9097",19,690
"9098",19,687
"9099",19,658
"9100",19,652
"9101",19,650
"9102",19,646
"9103",19,640
"9104",19,630
"9105",19,621
"9106",19,620
"9107",19,575
"9108",19,556
"9109",19,554
"9110",19,536
"9111",19,535
"9112",18,748
"9113",18,740
"9114",18,722
"9115",18,719
"9116",18,701
"9117",18,697
"9118",18,690
"9119",18,686
"9120",18,657
"9121",18,652
"9122",18,650
"9123",18,646
"9124",18,639
"9125",18,638
"9126",18,629
"9127",18,628
"9128",18,619
"9129",18,618
"9130",18,575
"9131",18,555
"9132",18,553
"9133",18,538
"9134",18,537
"9135",17,747
"9136",17,739
"9137",17,732
"9138",17,721
"9139",17,720
"9140",17,701
"9141",17,697
"9142",17,690
"9143",17,686
"9144",17,657
"9145",17,652
"9146",17,650
"9147",17,646
